cluster_ID,genes
1,CD9;PTMA
2,TXNIP;CD74;IFI27;HLA-E;HLA-B;Endothelial cells CD36+;VAMP5;HEG1
3,Myofibroblasts HHIP+ NPNT+
4,Activated fibroblasts CCL19+ ADAMADEC1+;RPL22;MARCKS;TYMP;RARRES3;IL1R1;CLEC2B;SPATS2L
5,RGS1;DUSP5;Fibroblasts NPY+ SLITRK6+;Myofibroblasts GREM1+ GREM2+;ISG20;PDK1;CD38;SCARB2;SERPING1;CD69;ODC1;CES1
6,CCL5;Fibroblasts SMOC2+ PTGIS+;FNDC3B;NCF1;ETV6;TBX3;PML;TAP1;IFI35;B4GALT5;COMMD3;CASP7;C9orf91;UBE2L6;GBP3;GAK;IL15;AHNAK2;PNPT1;CDKN1A;CCL4;MAFB;GALNT2;ADM
7,CEBPD;Fibroblasts SFRP2+ SLPI+;VMP1;WARS;IFI6;TNFAIP6;APOL1;FAM46A;BCL3;TNFSF13B;SAMHD1;RBCK1;PHF11;ANGPTL1;MYOF;PXK;EIF3L;CCL19;MAP3K5;LGMN;BLVRA
8,OPTN;ATP10D;EPSTI1;MAB21L2;DDX58;TMEM51;LAP3;IL15RA;PLIN2;DTX3L;HLA-A;ABLIM3;ENPP1;PPM1K;ATF3;EXT1;BAG1;GLRX;Stromal Cycling cells;TREX1;DDIT4;GBP1;CX3CL1;TMEM140;NAMPT;NMI;ANKFY1;IFI44;SMAD3;OGFR;WHAMM;TLR3;IRF2;DDX60;NFIL3;RNF19B;ARNTL;SCO2;TNFAIP3;ERLIN1;SPSB1;FNDC4;CCDC92;IRF9;SERPINE1;MICB;TRIM14;RNF114;PARP9;MB21D1;SOCS1;Inflammatory fibroblasts IL11+ CHI3L1+;ALYREF;NAPA;ZNF385B;VEGFC;USP18;UPP2;UNC93B1;ULK4;TRIM34;TRIM21;TRAFD1;TNFRSF10A;TMEM255A;TFEC;TDRD7;TAP2;TAGAP;STARD5;STAP1;SNN;SLC1A1;SLC15A3;SIRPA;SECTM1;SAA1;S100A8;RTP4;RNASE4;PUS1;PMM2;PMAIP1;PHF15;PFKFB3;PDGFRL;PADI2;P2RY6;OASL;OAS3;NT5C3;NPAS2;NOD2;NEURL3;NDC80;MSR1;MKX;MCOLN2;MASTL;MAP3K14;MAFF;LRG1;LAMP3;JAK2;IMPA2;IL1RN;IL17RB;IFNLR1;IFI30;IDO1;HSH2D;HLA-G;HESX1;HERC6;HELZ2;GZMB;GPX2;GK;GJA4;GBP5;G6PC;FZD5;FUT4;FTSJD2;FKBP5;FFAR2;FCGR1A;ETV7;CYP1B1;CXCL9;CXCL11;CXCL10;CTCFL;CSRNP1;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CD80;CD274;CD163;CCR1;CCNA1;C5orf27;C4orf33;C22orf28;BUB1;BCL2L14;BATF2;ARG2;AQP9;APOBEC3A;ANKRD22;AMPH;AIM2;ABTB2;ACSL1
9,MCL1;PSMB8;IFI16;LY6E;Pericytes RERGL+ NTRK2+;ADAR;KIAA0040;RNF213;Endothelial cells DARC+;STAT1;AKT3;PRKD2;SOCS2;SERPINB9;MAX;MT1G;PSMB9;ZBP1;Fibroblasts KCNN3+ LY6H+;APOL2;PLSCR1;SPTLC2;MTHFD2L;LGALS3;BTN3A3;XAF1;SLC16A1;RBM25;MT1M;DCP1A;PIM3;HLA-F;TRIM38;CHMP5
10,TCF7L2;CPT1A;SP110;IFNGR1;GBP2;RASSF4;IFIT2;CCND3;GBA;CYTH1;BST2;SUN2;PARP12;PI4K2B;TLK2;LPCAT1;MX1;TRIM5;GCA;MVB12B;IFIT5;GEM;IRF7;SLC25A30;OAS2;FAM134B;MYD88;IFIT1;GCH1;ST3GAL4;CRY1;SLC25A28;MT1F;CCDC109B;SAMD4A;MT1H
11,GBP4;LMO2;C10orf10;IGFBP2;ISG15;NCOA3;ELF1;B2M;JUNB;C4orf32;CDK17;ARHGEF3;STEAP4;HES4;MT1X;Endothelial cells LTC4S+ SEMA3G+;IFIT3;IFI44L;LIPA;TRIM25;ANXA2R
12,C15orf48;THBD;TNFSF10;IFITM2;Pericytes HIGD1B+ STEAP4+;HLA-C;Glial cells;NRN1;DDX3X;ALDH1A1;SLFN5;LEPR;EHD4;PNRC1
13,ADAMDEC1;CCL2;Fibroblasts ADAMDEC1+;CCL8;C1S;IL6ST;TIMP1;IFITM3
